category,name,price,previous_price,price_for_two,new,best,sale,url 
Junior,Wilson Ultra Power 25 Junior Racket,47,90 €,55,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Ultra_Power_25_Junior_Racket/descpageRCWILSON-WJRUPW-EN.html
Junior,Wilson Roger Federer 26 Junior Racket,39,90 €,45,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Roger_Federer_26_Junior_Racket/descpageRCWILSON-WJRF26-EN.html
Junior,Wilson Roger Federer 25 Junior Racket,34,89 €,40,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Roger_Federer_25_Junior_Racket/descpageRCWILSON-WJRF25-EN.html
Junior,Wilson Roger Federer 25 Junior Racket,28,00 €,40,00 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Wilson_Roger_Federer_25_Junior_Racket/descpageRCWILSON-WRF25JU-EN.html
Junior,Wilson Roger Federer 23 Junior Racket,31,91 €,35,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Roger_Federer_23_Junior_Racket/descpageRCWILSON-WJRF23-EN.html
Junior,Wilson Roger Federer 21 Junior Racket,24,50 €,35,00 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Wilson_Roger_Federer_21_Junior_Racket/descpageRCWILSON-WRF21JU-EN.html
Junior,Wilson Roger Federer 21 Junior Racket,26,88 €,30,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Roger_Federer_21_Junior_Racket/descpageRCWILSON-WJRF21-EN.html
Junior,Wilson Roger Federer 19 Junior Racket,22,90 €,25,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Roger_Federer_19_Junior_Racket/descpageRCWILSON-WJRF19-EN.html
Junior,Wilson Roland Garros Elite 25 Junior Racket,-1,-1,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Roland_Garros_Elite_25_Junior_Racket/descpageRCWILSON-WJRRG25-EN.html
Junior,Wilson Ultra Blue 25 Junior Racket,34,89 €,40,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Ultra_Blue_25_Junior_Racket/descpageRCWILSON-WJRUBL-EN.html
Junior,Wilson Ultra Blue 23 Junior Racket,31,91 €,35,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Ultra_Blue_23_Junior_Racket/descpageRCWILSON-WJRUB-EN.html
Junior,Wilson Ultra Blue 21 Junior Racket,26,88 €,30,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Ultra_Blue_21_Junior_Racket/descpageRCWILSON-WJRUBLU-EN.html
Junior,Wilson Burn Pink 25 Junior Racket,34,89 €,40,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Burn_Pink_25_Junior_Racket/descpageRCWILSON-WJRBP-EN.html
Junior,Wilson Burn Pink 23 Junior Racket,31,91 €,35,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Burn_Pink_23_Junior_Racket/descpageRCWILSON-WJRBPI-EN.html
Junior,Wilson Burn Pink 21 Junior Racket,26,88 €,30,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Wilson_Burn_Pink_21_Junior_Racket/descpageRCWILSON-WJRBPIN-EN.html
Junior,Head Gravity Junior 2021 Racket,79,91 €,-1,110,00 €,1,0,0https://www.tenniswarehouse-europe.com/Head_Gravity_Junior_2021_Racket/descpageRCHEAD-HRGJ-EN.html
Junior,Head Radical 360+ Junior Racket,89,90 €,-1,100,00 €,1,0,0https://www.tenniswarehouse-europe.com/Head_Radical_360_Junior_Racket/descpageRCHEAD-HRRJ-EN.html
Junior,Head Radical Junior 26 Racket ,33,90 €,50,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Head_Radical_Junior_26_Racket_/descpageRCHEAD-HRRJ26-EN.html
Junior,Head Graphene 360+ Extreme Junior Racket,80,90 €,90,00 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Head_Graphene_360_Extreme_Junior_Racket/descpageRCHEAD-HREJ-EN.html
Junior,Head Graphene Speed 360+ Junior Racket,74,90 €,-1,110,00 €,0,0,0https://www.tenniswarehouse-europe.com/Head_Graphene_Speed_360_Junior_Racket/descpageRCHEAD-H3SJUNR-EN.html
Junior,Head Graphite Speed 26 Junior Racket,59,90 €,70,00 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Head_Graphite_Speed_26_Junior_Racket/descpageRCHEAD-HSPJU26-EN.html
Junior,Head Gravity Junior 26 2021 Racket,59,90 €,70,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Head_Gravity_Junior_26_2021_Racket/descpageRCHEAD-HRGJ26-EN.html
Junior,Head Gravity Junior 25 2021 Racket,78,90 €,90,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Head_Gravity_Junior_25_2021_Racket/descpageRCHEAD-HRGJ25-EN.html
Junior,Head Gravity Junior 25 Racket,57,91 €,65,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Head_Gravity_Junior_25_Racket/descpageRCHEAD-HRGJR-EN.html
Junior,Head Radical Junior 25 Racket ,29,90 €,40,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Head_Radical_Junior_25_Racket_/descpageRCHEAD-HRRJ25-EN.html
Junior,Head Graphene Speed 360+ Junior 25 Racket,68,89 €,90,00 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Head_Graphene_Speed_360_Junior_25_Racket/descpageRCHEAD-H3SJU25-EN.html
Junior,Head Graphite Speed 25 Junior Racket,49,90 €,65,00 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Head_Graphite_Speed_25_Junior_Racket/descpageRCHEAD-HSPJU25-EN.html
Junior,Head Novak 25 Junior Racket,27,70 €,35,00 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Head_Novak_25_Junior_Racket/descpageRCHEAD-HNOJU25-EN.html
Junior,Head Maria 25 Junior Racket,29,90 €,35,00 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Head_Maria_25_Junior_Racket/descpageRCHEAD-HMAJU25-EN.html
Junior,Head Gravity Junior 23 2021 Racket,43,90 €,55,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Head_Gravity_Junior_23_2021_Racket/descpageRCHEAD-HRGJ23-EN.html
Junior,Head Radical Junior 23 Racket ,24,89 €,35,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Head_Radical_Junior_23_Racket_/descpageRCHEAD-HRRJ23-EN.html
Junior,Head Graphite Speed 23 Junior Racket,49,90 €,55,00 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Head_Graphite_Speed_23_Junior_Racket/descpageRCHEAD-HSPJU23-EN.html
Junior,Head Novak 23 Junior Racket,23,89 €,35,00 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Head_Novak_23_Junior_Racket/descpageRCHEAD-HNOJU23-EN.html
Junior,Head Maria 23 Junior Racket,24,50 €,35,00 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Head_Maria_23_Junior_Racket/descpageRCHEAD-HMAJU23-EN.html
Junior,Head Gravity Junior 21 2021 Racket,38,90 €,50,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Head_Gravity_Junior_21_2021_Racket/descpageRCHEAD-HRGJ21-EN.html
Junior,Head Radical Junior 21 2021 Racket ,26,91 €,30,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Head_Radical_Junior_21_2021_Racket_/descpageRCHEAD-HRRJ21-EN.html
Junior,Head Graphite Speed 21 Junior Racket,39,90 €,50,00 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Head_Graphite_Speed_21_Junior_Racket/descpageRCHEAD-HSPJU21-EN.html
Junior,Head Novak 21 Junior Racket,27,89 €,30,00 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Head_Novak_21_Junior_Racket/descpageRCHEAD-HNOJU21-EN.html
Junior,Head Maria 21 Junior Racket,24,89 €,30,00 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Head_Maria_21_Junior_Racket/descpageRCHEAD-HMAJU21-EN.html
Junior,Head Novak 19 Junior Racket,20,91 €,30,00 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Head_Novak_19_Junior_Racket/descpageRCHEAD-HNOJU19-EN.html
Junior,Head Radical 19 Junior Racket ,23,89 €,30,00 €,-1,1,0,0https://www.tenniswarehouse-europe.com/Head_Radical_19_Junior_Racket_/descpageRCHEAD-HRJ19R-EN.html
Junior,Head Maria 19 Junior Racket,24,89 €,30,00 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Head_Maria_19_Junior_Racket/descpageRCHEAD-HMAJU19-EN.html
Junior,Head Maria 17 Junior Racket,17,91 €,25,00 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Head_Maria_17_Junior_Racket/descpageRCHEAD-HMAJU17-EN.html
Junior,Head Novak 17 Junior Racket,17,91 €,25,00 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Head_Novak_17_Junior_Racket/descpageRCHEAD-HNOJU17-EN.html
Junior,Prince Tour 100P 23 Junior Graphite Racket (Green),59,90 €,74,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Prince_Tour_100P_23_Junior_Graphite_Racket_Green/descpageRCPRINCEH-P100P23-EN.html
Junior,Prince Pink 100P 25 Junior Racket,79,91 €,89,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Prince_Pink_100P_25_Junior_Racket/descpageRCPRINCEH-PINKP25-EN.html
Junior,Prince Tour 100P 25 Junior Graphite Racket,69,90 €,89,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Prince_Tour_100P_25_Junior_Graphite_Racket/descpageRCPRINCEH-P100P25-EN.html
Junior,Tecnifibre TFight 26 Team Junior Racket,50,00 €,54,99 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_26_Team_Junior_Racket/descpageRCTECNIH-TRTF26T-EN.html
Junior,Tecnifibre TFight 25 Team Junior Racket,44,99 €,49,99 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_25_Team_Junior_Racket/descpageRCTECNIH-TRTF25T-EN.html
Junior,Tecnifibre TFight 24 Team Junior Racket,39,98 €,44,99 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_24_Team_Junior_Racket/descpageRCTECNIH-TRTF24T-EN.html
Junior,Tecnifibre TFight 26 Tour Junior Racket,79,99 €,89,99 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_26_Tour_Junior_Racket/descpageRCTECNIH-TRTFTJ-EN.html
