name,prices,sale_tags,url
Diadora Speed Blushield 5 AG White/Black Men's Shoe,"[111.9, 140.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Diadora_Speed_Blushield_5_AG_White_Black_Mens_Shoe/descpageMSDIAT-DMSB5WB-EN.html
Diadora Speed Blushield 4 AG White/Blue Men's Shoe,"[99.89, 140.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Diadora_Speed_Blushield_4_AG_White_Blue_Mens_Shoe/descpageMSDIAT-DSB4WBL-EN.html
Diadora Speed Blushield 4 Clay White/Black Men's Shoe,"[99.89, 140.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Diadora_Speed_Blushield_4_Clay_White_Black_Mens_Shoe/descpageMSDIAT-DMSB4WB-EN.html
Lotto Mirage 100 Clay Blue/Navy Men's Shoes,"[134.9, 150.0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/Lotto_Mirage_100_Clay_Blue_Navy_Mens_Shoes/descpageMSLOTTOT-LMM1CBN-EN.html
Lotto Mirage 300 Clay Yellow Men's Shoes,"[59.9, 90.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Lotto_Mirage_300_Clay_Yellow_Mens_Shoes/descpageLOTTOT-LMM3CY-EN.html
Lotto Mirage 100 SPD Blue/Navy Men's Shoes,"[134.9, 150.0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/Lotto_Mirage_100_SPD_Blue_Navy_Mens_Shoes/descpageMSLOTTOT-LMM1SBN-EN.html
Lotto Mirage 100 Clay White/Silver Men's Shoes,"[134.9, 150.0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/Lotto_Mirage_100_Clay_White_Silver_Mens_Shoes/descpageMSLOTTOT-LMM1CWS-EN.html
adidas Stycon Mia.Pulco Navy/Pink/Or Men's Shoe,"[79.91, 140.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/adidas_Stycon_MiaPulco_Navy_Pink_Or_Mens_Shoe/descpageMSADIT-AMSMPNP-EN.html
K-Swiss Express Light 2 Clay Navy/White Men's Shoes,"[79.91, 99.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/K-Swiss_Express_Light_2_Clay_Navy_White_Mens_Shoes/descpageMSKSWISS-KSMELCN-EN.html
KSwiss Hypercourt Supreme Clay Black/Green Men's Shoes,"[127.89, 159.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/KSwiss_Hypercourt_Supreme_Clay_Black_Green_Mens_Shoes/descpageMSKSWISS-MKHSBNG-EN.html
K-Swiss Hypercourt Supreme Clay Black/White Men's Shoes,"[119.9, 149.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/K-Swiss_Hypercourt_Supreme_Clay_Black_White_Mens_Shoes/descpageMSKSWISS-KSWHSCB-EN.html
Babolat Drive 23 Junior Racket Pink/White,"[44.9, 49.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Drive_23_Junior_Racket_Pink_White/descpageRCQBA-BRD23P-EN.html
Babolat Drive 23 Junior Racket,"[44.9, 49.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Drive_23_Junior_Racket_/descpageRCQBA-BRD23-EN.html
Babolat Nadal Junior 23 Racket,"[24.89, 27.5, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Nadal_Junior_23_Racket/descpageRCQBA-BNJ23R-EN.html
Babolat Ballfighter 23 Junior Racket,"[23.89, 24.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Ballfighter_23_Junior_Racket/descpageRCQBA-BBJ23R-EN.html
Babolat B'Fly 23 Junior Racket,"[22.9, 24.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_BFly_23_Junior_Racket/descpageRCQBA-BBF23R-EN.html
Head Revolt Pro 3.0 Clay LTD Blue/Orange Men's Shoes,"[89.9, 140.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Head_Revolt_Pro_30_Clay_LTD_Blue_Orange_Mens_Shoes/descpageMSHEAD-HMRP3BC-EN.html
Head Revolt Pro 3.0 LTD Blue/Orange Men's Shoes,"[112.9, 140.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Head_Revolt_Pro_30_LTD_Blue_Orange_Mens_Shoes/descpageMSHEAD-HMRP3BO-EN.html
Head Sprint Pro 3 Clay Purple/Lime Puli Men's Shoes,"[134.9, 150.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Head_Sprint_Pro_3_Clay_Purple_Lime_Puli_Mens_Shoes/descpageMSHEAD-HMSP3PL-EN.html
Head Sprint SF Clay Black/Yellow Men's Shoes,"[143.89, 180.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Head_Sprint_SF_Clay_Black_Yellow_Mens_Shoes/descpageMSHEAD-HMSSFBY-EN.html
Babolat Propulse Fury Clay Blue/Navy Men's Shoes,"[119.9, 140.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Propulse_Fury_Clay_Blue_Navy_Mens_Shoes/descpageMSQBA-BMPFCBN-EN.html
Babolat Propulse Fury AC Blue/Navy Men's Shoes,"[124.91, 140.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Propulse_Fury_AC_Blue_Navy_Mens_Shoes/descpageMSQBA-BMPFBNA-EN.html
Babolat Propulse Fury Clay Estate Blue Men's Shoes,"[89.9, 140.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Babolat_Propulse_Fury_Clay_Estate_Blue_Mens_Shoes/descpageMSQBA-BMPFCBL-EN.html
Babolat Propulse Fury AC White/Black Men's Shoes,"[83.9, 140.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Babolat_Propulse_Fury_AC_White_Black_Mens_Shoes/descpageMSQBA-BMPFWBK-EN.html
Asics Gel Dedicate 6 Clay White/Mako Blue Men's Shoes,"[58.5, 65.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Asics_Gel_Dedicate_6_Clay_White_Mako_Blue_Mens_Shoes/descpageMSASICSP-AMD6CWM-EN.html
Asics Gel Dedicate 6 Black/White Men's Shoes,"[52.01, 65.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Asics_Gel_Dedicate_6_Black_White_Mens_Shoes/descpageMSASICSP-AMD6BW-EN.html
Asics Gel Dedicate 6 Clay Black/White Men's Shoes,"[65.0, 0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Asics_Gel_Dedicate_6_Clay_Black_White_Mens_Shoes/descpageMSASICSP-AMD6CBK-EN.html
Asics Gel Lima FF Clay Grey/Aqua Men's Shoes,"[114.01, 0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Asics_Gel_Lima_FF_Clay_Grey_Aqua_Mens_Shoes/descpageMSASICSP-AGLCGA-EN.html
Diadora Speed Competition 6 Clay Grey/Yellow Men's Shoe,"[91.9, 115.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Diadora_Speed_Competition_6_Clay_Grey_Yellow_Mens_Shoe/descpageMSDIAT-DMSC6GY-EN.html
Diadora Speed Competition 5 AG Black/Yellow Men's Shoe,"[39.9, 115.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Diadora_Speed_Competition_5_AG_Black_Yellow_Mens_Shoe/descpageMSDIAT-DMSC5BY-EN.html
Diadora S.Star K Ace AG White/Blue Men's Shoe,"[74.9, 135.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Diadora_SStar_K_Ace_AG_White_Blue_Mens_Shoe/descpageMSDIAT-DMSKAWB-EN.html
Lotto Mirage 100 SPD White/Ceramic Men's Shoes,"[99.89, 150.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Lotto_Mirage_100_SPD_White_Ceramic_Mens_Shoes/descpageMSLOTTOT-LMM1SPW-EN.html
Lotto Mirage 100 SPD Navy/Yellow Men's Shoes,"[109.9, 150.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Lotto_Mirage_100_SPD_Navy_Yellow_Mens_Shoes/descpageMSLOTTOT-LMM1SWY-EN.html
Lotto Mirage 200 Clay White/Yellow Men's Shoes,"[98.9, 110.0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/Lotto_Mirage_200_Clay_White_Yellow_Mens_Shoes/descpageMSLOTTOT-LM20CWY-EN.html
Lotto Mirage 200 Clay Navy/White Men's Shoes,"[98.9, 110.0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/Lotto_Mirage_200_Clay_Navy_White_Mens_Shoes/descpageMSLOTTOT-LM20CNW-EN.html
Lotto Mirage 300 SPD White/Black/Grey Men's Shoes,"[79.91, 90.0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/Lotto_Mirage_300_SPD_White_Black_Grey_Mens_Shoes/descpageMSLOTTOT-LMM3WBG-EN.html
adidas adizero Ubersonic 4 Clay Black/White Men's Shoe,"[124.91, 140.0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/adidas_adizero_Ubersonic_4_Clay_Black_White_Mens_Shoe_/descpageMSADIT-AMU4CBW-EN.html
adidas SoleMatch Bounce Clay Black/White Men's Shoe,"[104.9, 120.0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/adidas_SoleMatch_Bounce_Clay_Black_White_Mens_Shoe/descpageMSADIT-AMSMCBW-EN.html
adidas Defiant Generation Black/Grey Men's Shoe,"[69.9, 100.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/adidas_Defiant_Generation_Black_Grey_Mens_Shoe/descpageMSADIT-AMDGBG-EN.html
adidas SoleCourt Primeblue Clay Black/White Men's Shoe,"[143.89, 160.0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/adidas_SoleCourt_Primeblue_Clay_Black_White_Mens_Shoe/descpageMSADIT-AMSPCBW-EN.html
adidas SoleCourt Primeblue Mia.Pulco Navy/Pk Men's Shoe,"[119.9, 160.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/adidas_SoleCourt_Primeblue_MiaPulco_Navy_Pk_Mens_Shoe/descpageMSADIT-AMSPMPN-EN.html
adidas SoleCourt Primeblue Sky/White/Yellow Men's Shoe,"[104.9, 160.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/adidas_SoleCourt_Primeblue_Sky_White_Yellow_Mens_Shoe/descpageMSADIT-AMSSCSY-EN.html
KSwiss Bigshot Light 4 White/Dk Shadow Men's Shoes,"[87.92, 109.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/KSwiss_Bigshot_Light_4_White_Dk_Shadow_Mens_Shoes/descpageMSKSWISS-MKBL4WS-EN.html
K-Swiss Bigshot Light LTR Wh/Bk/Si Men's Shoes,"[74.9, 89.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/K-Swiss_Bigshot_Light_LTR_Wh_Bk_Si_Mens_Shoes/descpageMSKSWISS-KBSWBSL-EN.html
K-Swiss Accomplish III White/Navy Men's Shoes,"[84.89, 109.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/K-Swiss_Accomplish_III_White_Navy_Mens_Shoes/descpageMSKSWISS-KSMSAWN-EN.html
Nike Air Zoom GP Turbo Dark Teal Green/White Men's Shoe,"[124.91, 139.99, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/Nike_Air_Zoom_GP_Turbo_Dark_Teal_Green_White_Mens_Shoe/descpageMSNIKEH-NMZGTTG-EN.html
Babolat Nadal Junior 21 Racket,"[24.89, 27.5, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Nadal_Junior_21_Racket/descpageRCQBA-BNJ21R-EN.html
Babolat Ballfighter 21 Junior Racket,"[19.9, 22.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Ballfighter_21_Junior_Racket/descpageRCQBA-BBJ21R-EN.html
Babolat B'Fly 21 Junior Racket,"[19.9, 22.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_BFly_21_Junior_Racket/descpageRCQBA-BBF21R-EN.html
Babolat Ballfighter 19 Junior Racket,"[19.9, 22.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Ballfighter_19_Junior_Racket/descpageRCQBA-BBJ19R-EN.html
Babolat B'Fly 19 Junior Racket,"[19.9, 22.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_BFly_19_Junior_Racket/descpageRCQBA-BBF19R-EN.html
Head Sprint Pro 3 Clay White/Black Men's Shoes,"[134.9, 150.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Head_Sprint_Pro_3_Clay_White_Black_Mens_Shoes/descpageMSHEAD-HMSP3WB-EN.html
Head Sprint Evo Clay Black/Red Men's Shoes,"[107.9, 120.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Head_Sprint_Evo_Clay_Black_Red_Mens_Shoes/descpageMSHEAD-HMSVCBR-EN.html
Babolat Jet Tere AC White/Blue Men's Shoes,"[84.89, 100.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Jet_Tere_AC_White_Blue_Mens_Shoes/descpageMSQBA-BMJTWHB-EN.html
Babolat Jet Tere Clay Blue/Red Men's Shoes,"[84.89, 100.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Jet_Tere_Clay_Blue_Red_Mens_Shoes/descpageMSQBA-BMJTCLB-EN.html
Babolat Jet Tere Clay Black Men's Shoes,"[89.9, 100.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Jet_Tere_Clay_Black_Mens_Shoes/descpageMSQBA-BMJTCBK-EN.html
Babolat Jet Tere AC Black Men's Shoes,"[89.9, 100.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Jet_Tere_AC_Black_Mens_Shoes/descpageMSQBA-BMJTBK-EN.html
Asics Gel Pro Clay Grey/Sour Yuzu Men's Shoes,"[63.0, 70.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Asics_Gel_Pro_Clay_Grey_Sour_Yuzu_Mens_Shoes/descpageMSASICSP-AGPPGS-EN.html
Asics Gel Exclusive Clay Grey/Sour Yuzu Men's Shoes,"[81.0, 90.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Asics_Gel_Exclusive_Clay_Grey_Sour_Yuzu_Mens_Shoes/descpageMSASICSP-AGECGS-EN.html
Lotto Mirage 300 Clay Blue/Navy Men's Shoes,"[80.9, 90.0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/Lotto_Mirage_300_Clay_Blue_Navy_Mens_Shoes/descpageLOTTOT-LMM3CBN-EN.html
Lotto Mirage 300 SPD Yellow Men's Shoes,"[59.9, 90.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Lotto_Mirage_300_SPD_Yellow_Mens_Shoes/descpageMSLOTTOT-LMM3SY-EN.html
adidas adizero Ubersonic 4 Mia.Pulco Men's Shoe,"[108.9, 140.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/adidas_adizero_Ubersonic_4_MiaPulco_Mens_Shoe_/descpageMSADIT-AMU4MPO-EN.html
adidas adizero Ubersonic 4 Yellow/Black/Sky Men's Shoe,"[109.9, 140.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/adidas_adizero_Ubersonic_4_Yellow_Black_Sky_Mens_Shoe/descpageMSADIT-AMU4YBS-EN.html
Nike Air Zoom Vapor Pro Clay Dark Teal/Green Men's Shoe,"[109.9, 0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/Nike_Air_Zoom_Vapor_Pro_Clay_Dark_Teal_Green_Mens_Shoe/descpageMSNIKEH-NMVPCTR-EN.html
Nike Vapor Lite Clay Black/Green Men's Shoe,"[62.91, 69.99, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/Nike_Vapor_Lite_Clay_Black_Green_Mens_Shoe/descpageMSNIKEH-NMVLCBG-EN.html
Nike React Vapor Nxt Clay Teal Green/White Men's Shoe,"[160.9, 179.99, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/Nike_React_Vapor_Nxt_Clay_Teal_Green_White_Mens_Shoe/descpageMSNIKEH-NRNMCGW-EN.html
Nike React Vapor Nxt Dark Teal Green/White Men's Shoe,"[159.9, 179.99, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/Nike_React_Vapor_Nxt_Dark_Teal_Green_White_Mens_Shoe/descpageMSNIKEH-NRVNMGW-EN.html
Nike React Vapor Nxt Clay Smoke Grey/Royal Men's Shoe,"[149.9, 179.99, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Nike_React_Vapor_Nxt_Clay_Smoke_Grey_Royal_Mens_Shoe/descpageMSNIKEH-NRNMCGR-EN.html
Babolat Ballfighter 17 Junior Racket,"[21.9, 22.95, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Ballfighter_17_Junior_Racket/descpageRCQBA-BBJ17R-EN.html
Babolat Jet Tere Green Men's Shoes,"[59.9, 100.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Babolat_Jet_Tere_Green_Mens_Shoes/descpageMSQBA-BMJTRGR-EN.html
Babolat Jet Tere Yellow/Navy Men's Shoes,"[59.9, 100.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Babolat_Jet_Tere_Yellow_Navy_Mens_Shoes/descpageMSQBA-BMJTYEN-EN.html
Babolat Propulse Rage White/Blue Men's Shoes,"[143.89, 160.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Propulse_Rage_White_Blue_Mens_Shoes/descpageMSQBA-BMSPRWB-EN.html
Babolat Propulse Rage Clay Black Men's Shoes,"[134.9, 160.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Propulse_Rage_Clay_Black_Mens_Shoes/descpageMSQBA-BMPRCBL-EN.html
Babolat Propulse Blast Clay Red/White Men's Shoes,"[94.9, 110.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Propulse_Blast_Clay_Red_White_Mens_Shoes/descpageMSQBA-BMPBCRW-EN.html
adidas Stycon Primegreen Hazy Sky/Yellow Men's Shoe,"[89.9, 140.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/adidas_Stycon_Primegreen_Hazy_Sky_Yellow_Mens_Shoe/descpageMSADIT-AMSPSYW-EN.html
adidas SoleMatch Bounce White/Black/Blue Men's Shoe,"[79.91, 120.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/adidas_SoleMatch_Bounce_White_Black_Blue_Mens_Shoe/descpageMSADIT-AMSBWBB-EN.html
adidas SoleMatch Bounce Sky/Black/Yellow Men's Shoe,"[89.9, 120.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/adidas_SoleMatch_Bounce_Sky_Black_Yellow_Mens_Shoe/descpageMSADIT-AMSBSBY-EN.html
Nike React Vapor Nxt Dark Obsidian/Blue Men's Shoe,"[134.9, 179.99, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Nike_React_Vapor_Nxt_Dark_Obsidian_Blue_Mens_Shoe/descpageMSNIKEH-NRVNMOB-EN.html
Nike React Vapor Nxt White/Crimson Men's Shoe,"[134.9, 179.99, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Nike_React_Vapor_Nxt_White_Crimson_Mens_Shoe/descpageMSNIKEH-NRVNMWC-EN.html
Nike React Vapor Nxt Black/White Men's Shoe,"[134.9, 179.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_React_Vapor_Nxt_Black_White_Mens_Shoe/descpageMSNIKEH-NRVNMBW-EN.html
Nike React Vapor Nxt White/Black Men's Shoe,"[134.9, 179.99, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_React_Vapor_Nxt_White_Black_Mens_Shoe/descpageMSNIKEH-NRVNMWB-EN.html
Babolat Propulse Blast AC Red/White Men's Shoes,"[98.9, 110.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Propulse_Blast_AC_Red_White_Mens_Shoes/descpageMSQBA-BMPBREW-EN.html
Babolat Propulse Blast White/Blue Men's Shoes,"[89.9, 110.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Propulse_Blast_White_Blue_Mens_Shoes/descpageMSQBA-BMPBWBL-EN.html
Babolat Propulse Blast Blue/White Men's Shoes,"[69.9, 110.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Babolat_Propulse_Blast_Blue_White_Mens_Shoes/descpageMSQBA-BMPBBWH-EN.html
Babolat Propulse Blast Carpet Blue/White Men's Shoes,"[69.9, 110.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Babolat_Propulse_Blast_Carpet_Blue_White_Mens_Shoes/descpageMSQBA-BMPBBWC-EN.html
adidas SoleMatch Bounce Navy/White/Orange Men's Shoe,"[99.89, 120.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/adidas_SoleMatch_Bounce_Navy_White_Orange_Mens_Shoe/descpageMSADIT-AMSBNWO-EN.html
adidas Defiant Generation Black Men's Shoe,"[89.9, 100.0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/adidas_Defiant_Generation_Black_Mens_Shoe/descpageMSADIT-AMDGBK-EN.html
adidas Defiant Generation Hazy Blue/Yellow Men's Shoe,"[69.9, 100.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/adidas_Defiant_Generation_Hazy_Blue_Yellow_Mens_Shoe/descpageMSADIT-AMDGBY-EN.html
adidas Defiant Generation Yellow/Blue Men's Shoe,"[74.9, 100.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/adidas_Defiant_Generation_Yellow_Blue_Mens_Shoe/descpageMSADIT-AMDGYG-EN.html
Nike Air Zoom Vapor Pro Dark Teal/Green Men's Shoe,"[109.9, 0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/Nike_Air_Zoom_Vapor_Pro_Dark_Teal_Green_Mens_Shoe/descpageMSNIKEH-NMVPTG-EN.html
Nike Air Zoom Vapor Pro Photon Dust/Blue Men's Shoe,"[109.9, 0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/Nike_Air_Zoom_Vapor_Pro_Photon_Dust_Blue_Mens_Shoe/descpageMSNIKEH-NMVPPB-EN.html
Nike Air Zoom Vapor Pro Smoke Grey/Royal Men's Shoe,"[99.89, 119.9, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Nike_Air_Zoom_Vapor_Pro_Smoke_Grey_Royal_Mens_Shoe/descpageMSNIKEH-NMVPGR-EN.html
Nike Air Zoom Vapor Pro Clay Lt. Grey/Royal Men's Shoe,"[99.89, 119.9, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Nike_Air_Zoom_Vapor_Pro_Clay_Lt_Grey_Royal_Mens_Shoe/descpageMSNIKEH-NMVPCGR-EN.html
Babolat Propulse Blast Black/Red Men's Shoes,"[69.9, 110.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Babolat_Propulse_Blast_Black_Red_Mens_Shoes/descpageMSQBA-BMPBB-EN.html
Babolat SFX3 AC Navy/Green Men's Shoes,"[79.91, 100.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_SFX3_AC_Navy_Green_Mens_Shoes/descpageMSQBA-BMSFXN-EN.html
Babolat SFX3 AC White/Blue Men's Shoes,"[89.9, 100.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_SFX3_AC_White_Blue_Mens_Shoes/descpageMSQBA-BMSFXW-EN.html
Babolat Pulsion Clay Blue/Orange/Yellow Men's Shoes,"[64.9, 75.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Pulsion_Clay_Blue_Orange_Yellow_Mens_Shoes/descpageMSQBA-BMPCBOY-EN.html
Babolat Pulsion AC Blue/Orange/Yellow Men's Shoes,"[59.9, 75.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Pulsion_AC_Blue_Orange_Yellow_Mens_Shoes/descpageMSQBA-BMPUBOY-EN.html
adidas Defiant Generation Mia.Pulco Ny/Pk/Or Men's Shoe,"[69.9, 100.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/adidas_Defiant_Generation_MiaPulco_Ny_Pk_Or_Mens_Shoe/descpageMSADIT-AMDGMP-EN.html
adidas CourtJam Bounce Clay Black/Silver/Red Men's Shoe,"[71.9, 80.0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/adidas_CourtJam_Bounce_Clay_Black_Silver_Red_Mens_Shoe/descpageMSADIT-AMCJCBS-EN.html
adidas CourtJam Bounce Clay Black/White Men's Shoe,"[69.9, 80.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/adidas_CourtJam_Bounce_Clay_Black_White_Mens_Shoe/descpageMSADIT-AMCJCBW-EN.html
adidas CourtJam Bounce White/Blue Men's Shoe,"[63.9, 80.0, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/adidas_CourtJam_Bounce_White_Blue_Mens_Shoe/descpageMSADIT-AMCJWBL-EN.html
adidas CourtJam Bounce Yellow/Black/White Men's Shoe,"[59.9, 80.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/adidas_CourtJam_Bounce_Yellow_Black_White_Mens_Shoe/descpageMSADIT-AMCJYBW-EN.html
Nike Air Zoom Vapor Pro Black/White Men's Shoe,"[109.9, 0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Air_Zoom_Vapor_Pro_Black_White_Mens_Shoe/descpageMSNIKEH-NMVPBW-EN.html
Nike Air Zoom Vapor Pro Clay Black/White Men's Shoe,"[109.9, 0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Air_Zoom_Vapor_Pro_Clay_Black_White_Mens_Shoe/descpageMSNIKEH-NMVPCBW-EN.html
Nike Air Zoom Vapor Pro White/Black Men's Shoe,"[109.9, 0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Nike_Air_Zoom_Vapor_Pro_White_Black_Mens_Shoe/descpageMSNIKEH-NMVPWB-EN.html
Nike Air Zoom Vapor X White/Black/Volt Men's Shoe,"[99.89, 139.99, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/Nike_Air_Zoom_Vapor_X_White_Black_Volt_Mens_Shoe/descpageMSNIKEH-NZVXWBV-EN.html
Babolat Pulsion Clay White/Blue Men's Shoes,"[64.9, 75.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Pulsion_Clay_White_Blue_Mens_Shoes/descpageMSQBA-BMPCLWB-EN.html
Babolat Movea Padel White/Red Men's Shoes,"[98.9, 110.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Movea_Padel_White_Red_Mens_Shoes/descpageMSQBA-BMSMOWR-EN.html
Babolat Movea Padel Green/Yellow Men's Shoes,"[98.9, 110.0, 0]","0,0,0",https://www.tenniswarehouse-europe.com/Babolat_Movea_Padel_Green_Yellow_Mens_Shoes/descpageMSQBA-BMSMOGY-EN.html
Babolat Jet Premura Padel Green/Yellow Men's Shoes,"[134.9, 150.0, 0]","[1, '0', '0']",https://www.tenniswarehouse-europe.com/Babolat_Jet_Premura_Padel_Green_Yellow_Mens_Shoes/descpageMSQBA-BMSJPGY-EN.html
adidas CourtJam Bounce Leather White Men's Shoe,"[54.89, 79.95, 0]","['0', '0', 1]",https://www.tenniswarehouse-europe.com/adidas_CourtJam_Bounce_Leather_White_Mens_Shoe/descpageMSADIT-AMCJLW-EN.html
