name,prices,sale_tag,url
nike girl's summer training cropped top,"[20.91, 23.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Girls_Summer_Training_Cropped_Top/descpageNIKEA-NIGTCTO-EN.html
nike girl's basic pro shorty,"[17.91, 20.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Girls_Basic_Pro_Shorty/descpageNIKEA-NKGBPS-EN.html
nike girl's summer trophy short,"[22.9, 25.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Girls_Summer_Trophy_Short/descpageNIKEA-NIGSTRS-EN.html
nike boy's summer graphic short,"[22.9, 25.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Boys_Summer_Graphic_Short/descpageNIKEA-NIBSGRS-EN.html
nike boy's summer core short,"[17.91, 20.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Boys_Summer_Core_Short/descpageNIKEA-NIBCOS-EN.html
nike boy's summer performance longsleeve top,"[35.9, 40.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Boys_Summer_Performance_Longsleeve_Top/descpageNIKEA-NIBLSTO-EN.html
yonex vcore galaxy black 98 (285g) racquets,"[109.9, 259.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Yonex_VCORE_Galaxy_Black_98_285g_Rackets/descpageRCYONEX-VC98LB-EN.html
yonex vcore galaxy black game (270g) racquets,"[99.99, 189.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Yonex_VCORE_Galaxy_Black_Game_270g_Rackets/descpageRCYONEX-VCGGB-EN.html
yonex vcore 26 junior racquet,"[89.9, 109.9, 0]",New,https://www.tenniswarehouse-europe.com/Yonex_VCORE_26_Junior_Racket/descpageRCYONEX-VC26NE-EN.html
yonex vcore 25 junior racquet,"[84.89, 99.9, 0]",New,https://www.tenniswarehouse-europe.com/Yonex_VCORE_25_Junior_Racket/descpageRCYONEX-VC25NE-EN.html
yonex ezone 26 deep blue junior racquet,"[79.91, 90.0, 0]",,https://www.tenniswarehouse-europe.com/Yonex_EZONE_26_Deep_Blue_Junior_Racket/descpageRCYONEX-EZJ26-EN.html
nike women's basic victory tank,"[31.91, 35.0, 0]",,https://www.tenniswarehouse-europe.com/Nike_Womens_Basic_Victory_Tank/descpageWANIKEA-NWSVNTK-EN.html
nike women's summer victory tank,"[31.91, 35.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Victory_Tank/descpageWANIKEA-NWSUVTK-EN.html
prince beast 104 racquet pink 260g,"[94.9, 189.9, 0]",Sale,https://www.tenniswarehouse-europe.com/Prince_Beast_104_Racket_Pink_260g/descpageRCPRINCEH-PB104P-EN.html
prince beast 98 racquet,"[140.0, 209.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Prince_Beast_98_Racket/descpageRCPRINCEH-ERF-EN.html
prince beast 100 racquet (280g),"[139.9, 199.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Prince_Beast_100_Racket_280g/descpageRCPRINCEH-PB280-EN.html
prince warrior 100 (285g) racquet,"[89.9, 99.95, 79.96]",New,https://www.tenniswarehouse-europe.com/Prince_Warrior_100_285g_Racket/descpageRCPRINCEH-285WAR-EN.html
prince textreme premier 120 racquet,"[119.9, 239.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Prince_Textreme_Premier_120_Racket_/descpageRCPRINCEH-P120-EN.html
head graphene 360+ prestige pro racquet,"[163.9, 280.0, 179.9]",Sale,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Prestige_Pro_Racket/descpageRCHEAD-HPREPR-EN.html
head graphene 360+ prestige s racquet,"[152.9, 260.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Prestige_S_Racket/descpageRCHEAD-HPRESR-EN.html
head graphene 360+ prestige tour racquet,"[157.9, 270.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Prestige_Tour_Racket/descpageRCHEAD-HPRTOR-EN.html
head graphene 360+ prestige mid racquet,"[136.9, 270.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Prestige_MID_Racket/descpageRCHEAD-HPRMIR-EN.html
head gravity junior 2021 racquet,"[79.91, 110.0, 0]",New,https://www.tenniswarehouse-europe.com/Head_Gravity_Junior_2021_Racket/descpageRCHEAD-HRGJ-EN.html
wilson pro staff 25 junior racquet,"[89.9, 110.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Wilson_Pro_Staff_25_Junior_Racket/descpageRCWILSON-PS25JU-EN.html
wilson ultra junior 25 v3.0 racquet,"[98.9, 110.0, 0]",,https://www.tenniswarehouse-europe.com/Wilson_Ultra_Junior_25_V30_Racket/descpageRCWILSON-U25V3-EN.html
wilson clash 25 junior racquet,"[98.9, 110.0, 0]",,https://www.tenniswarehouse-europe.com/Wilson_Clash_25_Junior_Racket/descpageRCWILSON-WC25JR-EN.html
wilson blade 25 junior v7.0 racquet,"[89.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Wilson_Blade_25_Junior_V70_Racket/descpageRCWILSON-WB25JUN-EN.html
wilson ultra power 26 junior racquet,"[49.9, 60.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Ultra_Power_26_Junior_Racket/descpageRCWILSON-WJRUP-EN.html
babolat vs original 12 pack overgrip white,"[16.9, 24.95, 0]",,https://www.tenniswarehouse-europe.com/Babolat_VS_Original_12_Pack_Overgrip_White/descpageQBA-BVSO12PW-EN.html
wilson blade 100 ul v7.0 racquet,"[159.9, 190.0, 134.95]",,https://www.tenniswarehouse-europe.com/Wilson_Blade_100_UL_V70_Racket/descpageRCWILSON-98100U-EN.html
wilson blade feel 105 racquet,"[60.0, 80.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Wilson_Blade_Feel_105_Racket/descpageRCWILSON-BRF105-EN.html
wilson roland garros ultra 100 racquet,"[199.94, 230.0, 184.0]",New,https://www.tenniswarehouse-europe.com/Wilson_Roland_Garros_Ultra_100_Racket/descpageRCWILSON-WRCR1-EN.html
tennis warehouse christmas snowman mask - white,"[4.01, 0, 0]",,https://www.tenniswarehouse-europe.com/Tennis_Warehouse_Christmas_Snowman_Mask_-_White/descpageTWUS-TWSMW-EN.html
tennis warehouse christmas lights mask - cardinal,"[4.01, 0, 0]",,https://www.tenniswarehouse-europe.com/Tennis_Warehouse_Christmas_Lights_Mask_-_Cardinal/descpageTWUS-TWLMC-EN.html
nike men's basic advantage breathe polo,"[53.9, 60.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_Basic_Advantage_Breathe_Polo/descpageMANIKEA-NIBABP-EN.html
nike men's summer advantage breathe polo,"[54.89, 60.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Advantage_Breathe_Polo/descpageMANIKEA-NISUBP-EN.html
bjorn borg men's summer tyler polo,"[53.9, 59.95, 0]",New,https://www.tenniswarehouse-europe.com/Bjorn_Borg_Mens_Summer_Tyler_Polo/descpageMABBAPP-BJSTYP-EN.html
bjorn borg men's summer taber short,"[44.9, 49.95, 0]",New,https://www.tenniswarehouse-europe.com/Bjorn_Borg_Mens_Summer_Taber_Short/descpageMABBAPP-BJMTSU-EN.html
bjorn borg men's summer tennis hoodie,"[62.91, 69.95, 0]",New,https://www.tenniswarehouse-europe.com/Bjorn_Borg_Mens_Summer_Tennis_Hoodie/descpageMABBAPP-BJMSTH-EN.html
bjorn borg men's summer sport t-shirt,"[30.9, 34.95, 0]",New,https://www.tenniswarehouse-europe.com/Bjorn_Borg_Mens_Summer_Sport_T-Shirt/descpageMABBAPP-BJBST-EN.html
diadora men's spring easy crew,"[23.89, 30.0, 0]",New,https://www.tenniswarehouse-europe.com/Diadora_Mens_Spring_Easy_Crew/descpageMADIAA-DISEAC-EN.html
diadora men's spring plus one crew,"[22.9, 29.0, 0]",New,https://www.tenniswarehouse-europe.com/Diadora_Mens_Spring_Plus_One_Crew/descpageMADIAA-DISEPOC-EN.html
diadora men's spring challenge polo,"[35.9, 45.0, 0]",New,https://www.tenniswarehouse-europe.com/Diadora_Mens_Spring_Challenge_Polo/descpageMADIAA-DIMSCP-EN.html
diadora men's spring bermuda micro short,"[31.91, 40.0, 0]",New,https://www.tenniswarehouse-europe.com/Diadora_Mens_Spring_Bermuda_Micro_Short/descpageMADIAA-DMSBMS-EN.html
tennis warehouse europe women's fz hoodie,"[17.91, 29.9, 0]",,https://www.tenniswarehouse-europe.com/Tennis_Warehouse_Europe_Womens_FZ_Hoodie_/descpageWAMSW-TWEWFZH-EN.html
tennis warehouse towel grey/white,"[19.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Tennis_Warehouse_Towel_Grey_White/descpageTW-TWTOWELW-EN.html
tennis warehouse towel black/blue,"[19.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Tennis_Warehouse_Towel_Black_Blue/descpageTW-TWTOWELB-EN.html
tennis warehouse vibration dampener,"[0.6, 1.0, 0]",,https://www.tenniswarehouse-europe.com/Tennis_Warehouse_Vibration_Dampener/descpageTWUS-TWDAMP-EN.html
yonex men's french open polo,"[51.91, 58.0, 0]",New,https://www.tenniswarehouse-europe.com/Yonex_Mens_French_Open_Polo/descpageMAYONEX-Y21MFOH-EN.html
yonex men's tournament woven short,"[53.9, 60.0, 0]",New,https://www.tenniswarehouse-europe.com/Yonex_Mens_Tournament_Woven_Short/descpageMAYONEX-Y21MTWS-EN.html
le coq sportif men's rg performance short,"[49.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Mens_RG_Performance_Short/descpageMALECOQA-LCSRGPS-EN.html
le coq sportif men's tennis crew,"[35.01, 0, 0]",,https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Mens_Tennis_Crew_/descpageMALECOQA-LCSTCR-EN.html
le coq sportif men's tennis polo,"[68.99, 0, 0]",,https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Mens_Tennis_Polo/descpageMALECOQA-LCSTPO-EN.html
dunlop women's club line jacket,"[47.9, 59.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Dunlop_Womens_Club_Line_Jacket/descpageWADUNAGER-DW19CLJ-EN.html
dunlop women's club line pant,"[39.9, 49.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Dunlop_Womens_Club_Line_Pant/descpageWADUNAGER-DW19CLP-EN.html
australian men's spring rome t-shirt,"[17.91, 20.0, 0]",,https://www.tenniswarehouse-europe.com/Australian_Mens_Spring_Rome_T-Shirt/descpageMAAUS-AUROTS-EN.html
roland garros men's affiche t-shirt,"[29.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/Roland_Garros_Mens_Affiche_T-Shirt/descpageMARGWP-RG21MAT-EN.html
lotto tennis hat,"[17.91, 20.0, 0]",New,https://www.tenniswarehouse-europe.com/Lotto_Tennis_Hat/descpageLOTTOA-LSS21TH-EN.html
lotto singlewide wristbands navy/white,"[13.9, 16.0, 0]",New,https://www.tenniswarehouse-europe.com/Lotto_Singlewide_Wristbands_Navy_White/descpageLOTTOA-LOWNW-EN.html
joma men's basic master short,"[24.89, 28.0, 0]",Best Seller,https://www.tenniswarehouse-europe.com/Joma_Mens_Basic_Master_Short/descpageMAJOMAAP-JMMSH-EN.html
nike girl's basic pro capri,"[22.9, 25.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Girls_Basic_Pro_Capri/descpageNIKEA-NKGBPC-EN.html
nike girl's basic one tight,"[24.89, 28.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Girls_Basic_One_Tight/descpageNIKEA-NKGBOT-EN.html
nike girl's summer print tight,"[26.88, 30.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Girls_Summer_Print_Tight/descpageNIKEA-NIGSPTI-EN.html
nike girl's summer flower tight,"[24.89, 28.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Girls_Summer_Flower_Tight/descpageNIKEA-NIGSFLT-EN.html
nike girl's basic swoosh favorites tight,"[16.9, 22.99, 0]",Sale,https://www.tenniswarehouse-europe.com/Nike_Girls_Basic_Swoosh_Favorites_Tight/descpageNIKEA-NWSFAVT-EN.html
nike girl's summer sportswear cotton pant,"[26.88, 30.0, 0]",,https://www.tenniswarehouse-europe.com/Nike_Girls_Summer_Sportswear_Cotton_Pant/descpageNIKEA-NIGBSWP-EN.html
nike boy's basic cotton longsleeve top,"[17.91, 20.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Boys_Basic_Cotton_Longsleeve_Top/descpageNIKEA-NKBCLS-EN.html
nike boy's core fleece tracksuit,"[43.9, 55.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Nike_Boys_Core_Fleece_Tracksuit/descpageNIKEA-NBWCFTS-EN.html
nike boy's basic sportswear fleece hoodie,"[35.9, 40.0, 0]",,https://www.tenniswarehouse-europe.com/Nike_Boys_Basic_Sportswear_Fleece_Hoodie/descpageNIKEA-NJSFHOO-EN.html
nike boy's basic club hoodie,"[31.91, 35.0, 0]",,https://www.tenniswarehouse-europe.com/Nike_Boys_Basic_Club_Hoodie/descpageNIKEA-NBFCLHO-EN.html
yonex ezone 25 deep blue junior racquet,"[71.9, 80.0, 0]",,https://www.tenniswarehouse-europe.com/Yonex_EZONE_25_Deep_Blue_Junior_Racket/descpageRCYONEX-EZJ25-EN.html
nike women's summer victory print tank,"[35.9, 40.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Victory_Print_Tank/descpageWANIKEA-NWSUVPK-EN.html
prince by hydrogen graffiti 26 junior racquet,"[98.9, 110.0, 0]",New,https://www.tenniswarehouse-europe.com/Prince_by_Hydrogen_Graffiti_26_Junior_Racket/descpageRCPRINCEH-PGRAF26-EN.html
prince by hydrogen graffiti 25 junior racquet,"[98.9, 110.0, 0]",New,https://www.tenniswarehouse-europe.com/Prince_by_Hydrogen_Graffiti_25_Junior_Racket/descpageRCPRINCEH-PGRAF25-EN.html
prince pink 100p 25 junior racquet,"[79.91, 89.95, 0]",,https://www.tenniswarehouse-europe.com/Prince_Pink_100P_25_Junior_Racket/descpageRCPRINCEH-PINKP25-EN.html
prince tour 100p 25 junior graphite racquet,"[69.9, 89.95, 0]",,https://www.tenniswarehouse-europe.com/Prince_Tour_100P_25_Junior_Graphite_Racket/descpageRCPRINCEH-P100P25-EN.html
prince tour 100p 23 junior graphite racquet (green),"[59.9, 74.95, 0]",,https://www.tenniswarehouse-europe.com/Prince_Tour_100P_23_Junior_Graphite_Racket_Green/descpageRCPRINCEH-P100P23-EN.html
head radical 360+ junior racquet,"[89.9, 100.0, 0]",New,https://www.tenniswarehouse-europe.com/Head_Radical_360_Junior_Racket/descpageRCHEAD-HRRJ-EN.html
head radical junior 26 racquet,"[33.9, 50.0, 0]",New,https://www.tenniswarehouse-europe.com/Head_Radical_Junior_26_Racket_/descpageRCHEAD-HRRJ26-EN.html
head graphene 360+ extreme junior racquet,"[80.9, 90.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Extreme_Junior_Racket/descpageRCHEAD-HREJ-EN.html
head graphene speed 360+ junior racquet,"[74.9, 110.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Graphene_Speed_360_Junior_Racket/descpageRCHEAD-H3SJUNR-EN.html
head graphite speed 26 junior racquet,"[59.9, 70.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Graphite_Speed_26_Junior_Racket/descpageRCHEAD-HSPJU26-EN.html
wilson ultra power 25 junior racquet,"[47.9, 55.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Ultra_Power_25_Junior_Racket/descpageRCWILSON-WJRUPW-EN.html
wilson roger federer 25 junior racquet,"[34.89, 40.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Roger_Federer_25_Junior_Racket/descpageRCWILSON-WJRF25-EN.html
wilson roger federer 23 junior racquet,"[31.91, 35.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Roger_Federer_23_Junior_Racket/descpageRCWILSON-WJRF23-EN.html
wilson roger federer 21 junior racquet,"[24.5, 35.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Wilson_Roger_Federer_21_Junior_Racket/descpageRCWILSON-WRF21JU-EN.html
wilson minions ultra 100 racquet,"[206.91, 230.0, 190.01]",New,https://www.tenniswarehouse-europe.com/Wilson_Minions_Ultra_100_Racket/descpageRCWILSON-WRMU-EN.html
wilson minions ultra 103 racquet,"[69.9, 80.0, 62.95]",New,https://www.tenniswarehouse-europe.com/Wilson_Minions_Ultra_103_Racket/descpageRCWILSON-WRMUL-EN.html
wilson ultra 100 v3.0 racquet,"[163.9, 220.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Wilson_Ultra_100_V30_Racket/descpageRCWILSON-U100CF-EN.html
wilson ultra 100l v3.0 racquet,"[149.9, 190.0, 127.94]",,https://www.tenniswarehouse-europe.com/Wilson_Ultra_100L_V30_Racket/descpageRCWILSON-U100LC-EN.html
wilson ultra 108 v3.0 racquet,"[139.9, 200.0, 0]",,https://www.tenniswarehouse-europe.com/Wilson_Ultra_108_V30_Racket/descpageRCWILSON-U108CF-EN.html
nike men's basic victory dry crew,"[31.91, 35.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_Basic_Victory_Dry_Crew/descpageMANIKEA-NIBVDC-EN.html
nike men's summer victory dry crew,"[30.9, 35.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Victory_Dry_Crew/descpageMANIKEA-NISUVDC-EN.html
bjorn borg men's summer sport tennis t-shirt,"[30.9, 34.95, 0]",New,https://www.tenniswarehouse-europe.com/Bjorn_Borg_Mens_Summer_Sport_Tennis_T-Shirt/descpageMABBAPP-BJBSTS-EN.html
bjorn borg men's spring tyler polo,"[47.9, 59.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Bjorn_Borg_Mens_Spring_Tyler_Polo/descpageMABBAPP-BBMSTCP-EN.html
bjorn borg men's spring sthlm blocked camo crew,"[23.89, 29.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Bjorn_Borg_Mens_Spring_STHLM_BLOCKED_Camo_Crew/descpageMABBAPP-BBSBCC-EN.html
bjorn borg men's spring borg short,"[39.9, 49.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Bjorn_Borg_Mens_Spring_Borg_Short/descpageMABBAPP-BBBOS-EN.html
diadora men's basic easy short,"[25.89, 33.0, 0]",New,https://www.tenniswarehouse-europe.com/Diadora_Mens_Basic_Easy_Short/descpageMADIAA-DMSES-EN.html
diadora men's spring court club jacket,"[39.9, 50.0, 0]",New,https://www.tenniswarehouse-europe.com/Diadora_Mens_Spring_Court_Club_Jacket/descpageMADIAA-DIMSCJ-EN.html
diadora men's basic club t-shirt,"[19.9, 25.0, 0]",New,https://www.tenniswarehouse-europe.com/Diadora_Mens_Basic_Club_T-Shirt/descpageMADIAA-DISCLT-EN.html
diadora men's fall clay crew,"[26.88, 45.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Diadora_Mens_Fall_Clay_Crew/descpageMADIAA-DIMFCR-EN.html
sergio tacchini men's spring paris crew,"[44.9, 50.0, 0]",,https://www.tenniswarehouse-europe.com/Sergio_Tacchini_Mens_Spring_Paris_Crew/descpageMASTCHU-STMPRC-EN.html
under armour men's spring tech crew,"[21.9, 28.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Under_Armour_Mens_Spring_Tech_Crew/descpageMAUAA-UABTC-EN.html
fila men's rg arnaud crew,"[40.9, 45.0, 0]",New,https://www.tenniswarehouse-europe.com/Fila_Mens_RG_Arnaud_Crew/descpageMAFILAA-FMARC-EN.html
ellesse men's spring sicoli polo,"[44.9, 50.0, 0]",New,https://www.tenniswarehouse-europe.com/Ellesse_Mens_Spring_Sicoli_Polo/descpageMAELLAPP-ELMSSP-EN.html
wilson men's kaos mirage crew,"[49.9, 55.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Mens_Kaos_Mirage_Crew/descpageMAWILSON-WMKMC-EN.html
asics men's spring ao match gpx crew,"[51.0, 60.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Asics_Mens_Spring_AO_Match_GPX_Crew/descpageMAASICSP-ASAOCR-EN.html
yonex men's stan the man t-shirt,"[31.91, 36.0, 0]",New,https://www.tenniswarehouse-europe.com/Yonex_Mens_Stan_the_Man_T-Shirt/descpageMAYONEX-Y21STMT-EN.html
le coq sportif men's basic tennis short,"[39.0, 0, 0]",,https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Mens_Basic_Tennis_Short/descpageMALECOQA-LCSBTS-EN.html
le coq sportif men's spring bbr sleeve t-shirt,"[35.01, 0, 0]",,https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Mens_Spring_BBR_Sleeve_T-Shirt/descpageMALECOQA-LCMSBBR-EN.html
le coq sportif men's spring season bbr t-shirt,"[35.01, 0, 0]",,https://www.tenniswarehouse-europe.com/Le_Coq_Sportif_Mens_Spring_Season_BBR_T-Shirt/descpageMALECOQA-LCMSBRB-EN.html
australian men's spring rome ace crew,"[48.91, 54.0, 0]",,https://www.tenniswarehouse-europe.com/Australian_Mens_Spring_Rome_Ace_Crew/descpageMAAUS-AUROCR-EN.html
australian men's spring rome ace short,"[48.91, 54.0, 0]",,https://www.tenniswarehouse-europe.com/Australian_Mens_Spring_Rome_Ace_Short/descpageMAAUS-AUROMSH-EN.html
australian men's spring rome ace polo,"[51.91, 58.0, 0]",,https://www.tenniswarehouse-europe.com/Australian_Mens_Spring_Rome_Ace_Polo/descpageMAAUS-AUROPO-EN.html
australian men's spring rome hoodie,"[71.9, 80.0, 0]",,https://www.tenniswarehouse-europe.com/Australian_Mens_Spring_Rome_Hoodie/descpageMAAUS-AUROHOO-EN.html
australian men's spring rome pant,"[57.91, 64.0, 0]",,https://www.tenniswarehouse-europe.com/Australian_Mens_Spring_Rome_Pant/descpageMAAUS-AROMPA-EN.html
roland garros men's court t-shirt,"[25.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/Roland_Garros_Mens_Court_T-Shirt/descpageMARGWP-RG21MCT-EN.html
roland garros men's big logo t-shirt,"[25.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/Roland_Garros_Mens_Big_Logo_T-Shirt/descpageMARGWP-RG21MBL-EN.html
roland garros men's rg t-shirt,"[25.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/Roland_Garros_Mens_RG_T-Shirt/descpageMARGWP-RG21MRG-EN.html
roland garros men's bleu blanc terre t-shirt,"[25.0, 0, 0]",New,https://www.tenniswarehouse-europe.com/Roland_Garros_Mens_Bleu_Blanc_Terre_T-Shirt/descpageMARGWP-RG21BBT-EN.html
roland garros men's bleu blanc terre sweatshirt,"[52.01, 0, 0]",New,https://www.tenniswarehouse-europe.com/Roland_Garros_Mens_Bleu_Blanc_Terre_Sweatshirt/descpageMARGWP-RG21BBS-EN.html
lotto tennis bandana,"[12.9, 14.0, 0]",,https://www.tenniswarehouse-europe.com/Lotto_Tennis_Bandana/descpageLOTTOA-LBOTBA-EN.html
joma men's master short,"[24.89, 28.0, 0]",,https://www.tenniswarehouse-europe.com/Joma_Mens_Master_Short/descpageMAJOMAAP-JMMASH-EN.html
joma men's combi longsleeve top,"[12.9, 14.96, 0]",,https://www.tenniswarehouse-europe.com/Joma_Mens_Combi_Longsleeve_Top/descpageMAJOMAAP-JOMSLS-EN.html
nike girl's summer golden logo hoodie,"[44.9, 50.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Girls_Summer_Golden_Logo_Hoodie/descpageNIKEA-NIGGLOH-EN.html
nike girl's summer cropped hoodie,"[35.9, 40.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Girls_Summer_Cropped_Hoodie/descpageNIKEA-NIGSCRH-EN.html
nike boy's basic club fleece jogger pant,"[26.88, 30.0, 0]",,https://www.tenniswarehouse-europe.com/Nike_Boys_Basic_Club_Fleece_Jogger_Pant/descpageNIKEA-NBFCFP-EN.html
nike boy's basic dry crew,"[20.91, 30.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Nike_Boys_Basic_Dry_Crew/descpageNIKEA-NBSCTP-EN.html
nike women's basic advantage top,"[44.9, 50.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Womens_Basic_Advantage_Top/descpageWANIKEA-NWBATP-EN.html
nike women's summer advantage top,"[44.9, 50.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Womens_Summer_Advantage_Top/descpageWANIKEA-NWSUATP-EN.html
head gravity junior 26 2021 racquet,"[59.9, 70.0, 0]",New,https://www.tenniswarehouse-europe.com/Head_Gravity_Junior_26_2021_Racket/descpageRCHEAD-HRGJ26-EN.html
head gravity junior 25 2021 racquet,"[78.9, 90.0, 0]",New,https://www.tenniswarehouse-europe.com/Head_Gravity_Junior_25_2021_Racket/descpageRCHEAD-HRGJ25-EN.html
head gravity junior 25 racquet,"[57.91, 65.0, 0]",New,https://www.tenniswarehouse-europe.com/Head_Gravity_Junior_25_Racket/descpageRCHEAD-HRGJR-EN.html
wilson roger federer 19 junior racquet,"[22.9, 25.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Roger_Federer_19_Junior_Racket/descpageRCWILSON-WJRF19-EN.html
wilson roland garros elite 25 junior racquet,"[31.91, 0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Roland_Garros_Elite_25_Junior_Racket/descpageRCWILSON-WJRRG25-EN.html
wilson ultra blue 25 junior racquet,"[34.89, 40.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Ultra_Blue_25_Junior_Racket/descpageRCWILSON-WJRUBL-EN.html
wilson ultra 100ul v3.0 racquet,"[124.91, 170.0, 0]",,https://www.tenniswarehouse-europe.com/Wilson_Ultra_100UL_V30_Racket/descpageRCWILSON-U100UC-EN.html
wilson ultra power 100 racquet,"[89.9, 100.0, 0]",New,https://www.tenniswarehouse-europe.com/Wilson_Ultra_Power_100_Racket/descpageRCWILSON-WRP100-EN.html
wilson burn 100 racquet,"[144.86, 180.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Wilson_Burn_100_Racket/descpageRCWILSON-BURN1R-EN.html
tw fitsok performance crew socks black,"[11.9, 12.9, 0]",,https://www.tenniswarehouse-europe.com/TW_Fitsok_Performance_Crew_Socks_Black/descpageMATWUS-TWFPCBK-EN.html
nike men's summer victory print crew,"[40.9, 45.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_Summer_Victory_Print_Crew/descpageMANIKEA-NISUVPC-EN.html
bjorn borg men's borg noos short,"[31.91, 39.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Bjorn_Borg_Mens_Borg_NOOS_Short/descpageMABBAPP-BBMFABS-EN.html
bjorn borg men's spring tennis academy hoodie,"[63.9, 79.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Bjorn_Borg_Mens_Spring_Tennis_Academy_Hoodie/descpageMABBAPP-BBTACH-EN.html
bjorn borg men's spring bb logo t-shirt,"[15.9, 19.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Bjorn_Borg_Mens_Spring_BB_Logo_T-Shirt/descpageMABBAPP-BBLTSH-EN.html
diadora men's fall easy tennis crew,"[19.9, 29.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Diadora_Mens_Fall_Easy_Tennis_Crew/descpageMADIAA-DIMFETC-EN.html
diadora 2-pack doublewide wristbands,"[10.9, 14.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Diadora_2-Pack_Doublewide_Wristbands/descpageDIAA-DIA2WWR-EN.html
sergio tacchini men's spring paris polo,"[49.9, 55.0, 0]",,https://www.tenniswarehouse-europe.com/Sergio_Tacchini_Mens_Spring_Paris_Polo/descpageMASTCHU-STMPRP-EN.html
